ENSEMBL Gene ID,Entrez ID,Gene Symbol,isGlycogene
ENSG00000203995,440590,ZYG11A,No
ENSG00000121310,55268,ECHDC2,No
ENSG00000116171,6342,SCP2,No
ENSG00000174348,127435,PODN,No
ENSG00000162383,6512,SLC1A7,No
ENSG00000157184,1376,CPT2,No
ENSG00000162384,54987,CZIB,No
ENSG00000162385,4116,MAGOH,No
ENSG00000157193,7804,LRP8,No
ENSG00000143006,63948,DMRTB1,No
ENSG00000174332,148979,GLIS1,No
ENSG00000058804,55706,NDC1,No
ENSG00000058799,54432,YIPF1,No
ENSG00000211452,1733,DIO1,No
ENSG00000081870,51668,HSPB11,No
ENSG00000116212,115353,LRRC42,No
ENSG00000203985,388633,LDLRAD1,No
ENSG00000116209,9528,TMEM59,No
ENSG00000116205,127428,TCEANC2,No
ENSG00000256407,,RP11-446E24.4,No
ENSG00000157211,200008,CDCP2,No
ENSG00000215883,606495,CYB5RL,No
ENSG00000116221,51253,MRPL37,No
ENSG00000157216,23648,SSBP3,No
ENSG00000162390,26027,ACOT11,No
ENSG00000162391,338094,FAM151A,No
ENSG00000184313,374977,MROH7,No
ENSG00000271723,,MROH7-TTC4,No
ENSG00000243725,7268,TTC4,No
ENSG00000162396,25973,PARS2,No
ENSG00000006555,55001,TTC22,No
ENSG00000162398,163747,LEXM,No
ENSG00000116133,1718,DHCR24,No
ENSG00000143001,199964,TMEM61,No
ENSG00000162399,7809,BSND,No
ENSG00000169174,255738,PCSK9,No
ENSG00000162402,23358,USP24,No
ENSG00000284686,,RP1-158P9.3,No
ENSG00000162407,8613,PLPP3,No
ENSG00000162409,5563,PRKAA2,No
ENSG00000187889,199920,FYB2,No
ENSG00000157131,731,C8A,No
ENSG00000021852,732,C8B,No
ENSG00000173406,1600,DAB1,No
ENSG00000162600,115209,OMA1,No
ENSG00000184292,4070,TACSTD2,No
ENSG00000162601,114803,MYSM1,No
ENSG00000177606,3725,JUN,No
ENSG00000172456,55277,FGGY,No
ENSG00000134709,51361,HOOK1,No
ENSG00000134716,1573,CYP2J2,No
ENSG00000162598,127795,C1orf87,No
ENSG00000162599,4774,NFIA,No
ENSG00000162604,83941,TM2D1,No
ENSG00000132849,10207,PATJ,No
ENSG00000240563,54596,L1TD1,No
ENSG00000132854,163782,KANK4,No
ENSG00000162607,7398,USP1,No
ENSG00000116641,85440,DOCK7,No
ENSG00000132855,27329,ANGPTL3,No
ENSG00000125703,84938,ATG4C,No
ENSG00000187140,27022,FOXD3,No
ENSG00000088035,29929,ALG6,Yes
ENSG00000142856,23421,ITGB3BP,No
ENSG00000203965,84455,EFCAB7,No
ENSG00000079739,5236,PGM1,Yes
ENSG00000185483,4919,ROR1,No
ENSG00000177414,148581,UBE2U,No
ENSG00000158966,57685,CACHD1,No
ENSG00000162437,55225,RAVER2,No
ENSG00000162434,3716,JAK1,No
ENSG00000162433,205,AK4,No
ENSG00000116675,9829,DNAJC6,No
ENSG00000213625,54741,LEPROT,No
ENSG00000116678,3953,LEPR,No
ENSG00000184588,5142,PDE4B,No
ENSG00000118473,84251,SGIP1,No
ENSG00000152760,200132,DYNLT5,No
ENSG00000172410,10022,INSL5,No
ENSG00000152763,79819,DNAI4,No
ENSG00000198160,57708,MIER1,No
ENSG00000116704,23169,SLC35D1,Yes
ENSG00000203963,400757,C1orf141,No
ENSG00000162594,149233,IL23R,No
ENSG00000081985,3595,IL12RB2,No
ENSG00000142864,26135,SERBP1,No
ENSG00000116717,1647,GADD45A,No
ENSG00000172380,55970,GNG12,No
ENSG00000162595,9077,DIRAS3,No
ENSG00000116729,79971,WLS,No
ENSG00000116745,6121,RPE65,No
ENSG00000024526,55635,DEPDC1,No
ENSG00000033122,57554,LRRC7,No
ENSG00000066557,55631,LRRC40,No
ENSG00000116754,9295,SRSF11,No
ENSG00000118454,81573,ANKRD13C,No
ENSG00000116761,1491,CTH,No
ENSG00000050628,5733,PTGER3,No
ENSG00000132485,9406,ZRANB2,No
ENSG00000172260,257194,NEGR1,No
ENSG00000162620,127255,LRRIQ3,No
ENSG00000254685,8790,FPGT,Yes
ENSG00000259030,100526835,FPGT-TNNI3K,No
ENSG00000116783,51086,TNNI3K,No
ENSG00000162621,105378803,LRRC53,No
ENSG00000178965,127254,ERICH3,No
ENSG00000116791,1429,CRYZ,No
ENSG00000162623,127253,TYW3,No
ENSG00000162624,431707,LHX8,No
ENSG00000137968,204962,SLC44A5,No
ENSG00000117054,34,ACADM,No
ENSG00000137955,5876,RABGGTB,No
ENSG00000057468,4438,MSH4,No
ENSG00000154007,127247,ASB17,No
ENSG00000184005,256435,ST6GALNAC3,Yes
ENSG00000117069,81849,ST6GALNAC5,Yes
ENSG00000142892,10026,PIGK,Yes
ENSG00000154027,26289,AK5,No
ENSG00000036549,26009,ZZZ3,No
ENSG00000077254,23032,USP33,No
ENSG00000180488,374986,MIGA1,No
ENSG00000162614,91624,NEXN,No
ENSG00000162613,8880,FUBP1,No
ENSG00000162616,11080,DNAJB4,No
ENSG00000137960,54810,GIPC2,No
ENSG00000122420,5737,PTGFR,No
ENSG00000137959,10964,IFI44L,No
ENSG00000137965,10561,IFI44,No
ENSG00000162618,64123,ADGRL4,No
ENSG00000117114,23266,ADGRL2,No
ENSG00000137941,79739,TTLL7,No
ENSG00000142875,5567,PRKACB,No
ENSG00000203943,148418,SAMD13,No
ENSG00000137976,58511,DNASE2B,No
ENSG00000117133,80135,RPF1,No
ENSG00000174021,2787,GNG5,No
ENSG00000122432,100505741,SPATA1,No
ENSG00000117151,1486,CTBS,Yes
ENSG00000117155,117178,SSX2IP,No
ENSG00000171517,23566,LPAR3,No
ENSG00000153898,255231,MCOLN2,No
ENSG00000162643,126820,DNAI3,No
ENSG00000055732,55283,MCOLN3,No
ENSG00000097096,84144,SYDE2,No
ENSG00000162642,148423,C1orf52,No
ENSG00000142867,8915,BCL10,No
ENSG00000153904,23576,DDAH1,No
ENSG00000142871,3491,CCN1,No
ENSG00000117174,54680,ZNHIT6,No
ENSG00000171502,255631,COL24A1,No
ENSG00000122417,57489,ODF2L,No
ENSG00000137975,9635,CLCA2,No
ENSG00000016490,1179,CLCA1,No
ENSG00000016602,22802,CLCA4,No
ENSG00000097033,51100,SH3GLB1,No
ENSG00000183291,9403,SELENOF,No
ENSG00000153936,9653,HS2ST1,Yes
ENSG00000267561,,RP5-1052I5.2,No
ENSG00000143013,8543,LMO4,No
ENSG00000065243,5586,PKN2,No
ENSG00000137947,2959,GTF2B,No
ENSG00000137944,56267,KYAT3,No
ENSG00000213516,494115,RBMXL1,No
ENSG00000117226,2635,GBP3,No
ENSG00000117228,2633,GBP1,No
ENSG00000162645,2634,GBP2,No
ENSG00000213512,388646,GBP7,No
ENSG00000162654,115361,GBP4,No
ENSG00000154451,115362,GBP5,No
ENSG00000183347,163351,GBP6,No
ENSG00000197147,23507,LRRC8B,No
ENSG00000171488,84230,LRRC8C,No
ENSG00000271949,,RP11-302M6.4,No
ENSG00000171492,55144,LRRC8D,No
ENSG00000162664,284695,ZNF326,No
ENSG00000143032,343472,BARHL2,No
ENSG00000122482,84146,ZNF644,No
ENSG00000162669,164045,HFM1,No
ENSG00000097046,8317,CDC7,No
ENSG00000069702,7049,TGFBR3,No
ENSG00000137948,676,BRDT,No
ENSG00000172031,253152,EPHX4,No
ENSG00000230667,646817,SETSIP,No
ENSG00000189195,284697,BTBD8,No
ENSG00000203910,388649,C1orf146,No
ENSG00000174842,11146,GLMN,No
ENSG00000122484,79871,RPAP2,No
ENSG00000162676,2672,GFI1,No
ENSG00000067208,7813,EVI5,No
ENSG00000122406,6125,RPL5,No
ENSG00000154511,388650,DIPK1A,No
ENSG00000143033,22823,MTF2,No
ENSG00000117500,50999,TMED5,No
ENSG00000122483,343099,CCDC18,No
ENSG00000117505,1810,DR1,No
ENSG00000137942,54874,FNBP1L,No
ENSG00000137936,8412,BCAR3,No
ENSG00000067334,30836,DNTTIP2,No
ENSG00000023909,2730,GCLM,No
ENSG00000198691,24,ABCA4,No
ENSG00000137962,9411,ARHGAP29,No
ENSG00000117528,5825,ABCD3,No
ENSG00000117525,2152,F3,No
ENSG00000143036,126969,SLC44A3,No
ENSG00000117519,1266,CNN3,No
ENSG00000172339,199857,ALG14,Yes
ENSG00000152078,148534,TLCD4,No
ENSG00000271092,100527978,TLCD4-RWDD3,No
ENSG00000122481,25950,RWDD3,No
ENSG00000117569,58155,PTBP2,No
ENSG00000188641,1806,DPYD,No
ENSG00000162627,51375,SNX7,No
ENSG00000117598,163404,PLPPR5,No
ENSG00000117600,9890,PLPPR4,No
ENSG00000099260,54873,PALMD,No
ENSG00000156869,391059,FRRS1,No
ENSG00000162688,178,AGL,No
ENSG00000117620,23443,SLC35A3,Yes
ENSG00000283761,,RP4-714D9.5,No
ENSG00000156875,64645,MFSD14A,No
ENSG00000156876,163786,SASS6,No
ENSG00000122435,54482,TRMT13,No
ENSG00000122477,127495,LRRC39,No
ENSG00000137992,1629,DBT,No
ENSG00000137996,8634,RTCA,No
ENSG00000079335,8556,CDC14A,No
ENSG00000181656,54112,GPR88,No
ENSG00000162692,7412,VCAM1,No
ENSG00000162694,2135,EXTL2,Yes
ENSG00000162695,148867,SLC30A7,No
ENSG00000117543,51611,DPH5,No
ENSG00000170989,1901,S1PR1,No
ENSG00000118733,118427,OLFM3,No
ENSG00000060718,1301,COL11A1,No
ENSG00000185946,55599,RNPC3,No
ENSG00000240038,280,AMY2B,No
ENSG00000243480,279,AMY2A,No
ENSG00000237763,276,AMY1A,No
ENSG00000174876,277,AMY1B,No
ENSG00000187733,278,AMY1C,No
ENSG00000198890,55170,PRMT6,No
ENSG00000162631,22854,NTNG1,No
ENSG00000134215,10451,VAV3,No
ENSG00000085491,29957,SLC25A24,No
ENSG00000196427,148545,NBPF4,No
ENSG00000186086,653149,NBPF6,No
ENSG00000162636,284611,FAM102B,No
ENSG00000162639,113802,HENMT1,No
ENSG00000134186,55119,PRPF38B,No
ENSG00000143107,163479,FNDC7,No
ENSG00000116266,6814,STXBP3,No
ENSG00000162641,254268,AKNAD1,No
ENSG00000121957,29899,GPSM2,No
ENSG00000121940,23155,CLCC1,No
ENSG00000085433,22911,WDR47,No
ENSG00000197780,6884,TAF13,No
ENSG00000215717,56900,TMEM167B,No
ENSG00000179902,127003,C1orf194,No
ENSG00000116299,57535,ELAPOR1,No
ENSG00000031698,6301,SARS1,No
ENSG00000143126,1952,CELSR2,No
ENSG00000134222,84722,PSRC1,No
ENSG00000221986,343263,MYBPHL,No
ENSG00000134243,6272,SORT1,No
ENSG00000143106,5686,PSMA5,No
ENSG00000143028,284612,SYPL2,No
ENSG00000162650,127002,ATXN7L2,No
ENSG00000174151,284613,CYB561D1,No
ENSG00000181754,57463,AMIGO1,No
ENSG00000156097,83873,GPR61,No
ENSG00000065135,2773,GNAI3,No
ENSG00000134183,2780,GNAT2,No
ENSG00000116337,271,AMPD2,No
ENSG00000168765,2948,GSTM4,No
ENSG00000213366,2946,GSTM2,No
ENSG00000134184,2944,GSTM1,No
ENSG00000134201,2949,GSTM5,No
ENSG00000134202,2947,GSTM3,No
ENSG00000198758,79574,EPS8L3,No
ENSG00000184371,1435,CSF1,No
ENSG00000168710,10768,AHCYL1,No
ENSG00000143093,85369,STRIP1,No
ENSG00000156150,257,ALX3,No
ENSG00000186150,164153,UBL4B,No
ENSG00000197106,388662,SLC6A17,No
ENSG00000116396,3749,KCNC4,No
ENSG00000162775,64783,RBM15,No
ENSG00000168679,9122,SLC16A4,No
ENSG00000134248,10542,LAMTOR5,No
ENSG00000143125,84432,PROK1,No
ENSG00000143105,3744,KCNA10,No
ENSG00000177301,3737,KCNA2,No
ENSG00000177272,3738,KCNA3,No
ENSG00000143119,963,CD53,No
ENSG00000121931,55791,LRIF1,No
ENSG00000156171,128338,DRAM2,No
ENSG00000134255,10390,CEPT1,No
ENSG00000162777,79961,DENND2D,No
ENSG00000064886,1117,CHI3L2,No
ENSG00000134216,27159,CHIA,No
ENSG00000173947,128344,PIFO,No
ENSG00000085465,5016,OVGP1,No
ENSG00000116455,79084,WDR77,No
ENSG00000116459,515,ATP5PB,No
ENSG00000143110,128346,C1orf162,No
ENSG00000121933,57413,TMIGD3,No
ENSG00000282608,140,ADORA3,No
ENSG00000116473,5906,RAP1A,No
ENSG00000197852,55924,INKA2,No
ENSG00000064703,11218,DDX20,No
ENSG00000171385,3752,KCND3,No
ENSG00000143079,55917,CTTNBP2NL,No
ENSG00000134245,7482,WNT2B,No
ENSG00000007341,54879,ST7L,No
ENSG00000116489,829,CAPZA1,No
ENSG00000155363,4343,MOV10,No
ENSG00000155366,389,RHOC,No
ENSG00000271810,,RP11-426L16.10,No
ENSG00000155367,333926,PPM1J,No
ENSG00000184599,284467,TAFA3,No
ENSG00000155380,6566,SLC16A1,No
ENSG00000198799,9860,LRIG2,No
ENSG00000081026,260425,MAGI3,No
ENSG00000116793,10745,PHTF1,No
ENSG00000081019,54665,RSBN1,No
ENSG00000134242,26191,PTPN22,No
ENSG00000188761,440603,BCL2L15,No
ENSG00000134262,10717,AP4B1,No
ENSG00000118655,64858,DCLRE1B,No
ENSG00000163349,204851,HIPK1,No
ENSG00000116774,56944,OLFML3,No
ENSG00000134207,148281,SYT6,No
ENSG00000197323,51592,TRIM33,No
ENSG00000116752,10286,BCAS2,No
ENSG00000175984,163259,DENND2C,No
ENSG00000116748,270,AMPD1,No
ENSG00000213281,4893,NRAS,No
ENSG00000009307,7812,CSDE1,No
ENSG00000052723,80143,SIKE1,No
ENSG00000198765,6847,SYCP1,No
ENSG00000134200,7252,TSHB,No
ENSG00000134198,10100,TSPAN2,No
ENSG00000134259,4803,NGF,No
ENSG00000173218,81839,VANGL1,No
ENSG00000118729,845,CASQ2,No
ENSG00000177551,4808,NHLH2,No
ENSG00000163393,55356,SLC22A15,No
ENSG00000173212,126868,MAB21L3,No
ENSG00000163399,476,ATP1A1,No
ENSG00000116815,965,CD58,No
ENSG00000143061,3321,IGSF3,No
ENSG00000116824,914,CD2,No
ENSG00000134247,5738,PTGFRN,No
ENSG00000134256,9398,CD101,No
ENSG00000116830,8458,TTF2,No
ENSG00000134253,80263,TRIM45,No
ENSG00000134258,79679,VTCN1,No
ENSG00000198162,10905,MAN1A2,Yes
ENSG00000183508,54855,TENT5C,No
ENSG00000196505,54834,GDAP2,No
ENSG00000065183,10885,WDR3,No
ENSG00000155761,200162,SPAG17,No
ENSG00000092607,6913,TBX15,No
ENSG00000116874,10352,WARS2,No
ENSG00000116882,51179,HAO2,No
ENSG00000203859,3284,HSD3B2,No
ENSG00000203857,3283,HSD3B1,No
ENSG00000143067,90874,ZNF697,No
ENSG00000092621,26227,PHGDH,No
ENSG00000134240,3158,HMGCS2,No
ENSG00000134193,83998,REG4,No
ENSG00000134249,11085,ADAM30,No
ENSG00000134250,4853,NOTCH2,No
ENSG00000265808,9554,SEC22B,No
ENSG00000270231,728841,NBPF8,No
ENSG00000286106,101929796,NOTCH2NLR,No
ENSG00000273136,101060684,NBPF26,No
ENSG00000263353,653505,PPIAL4A,No
ENSG00000188610,653820,FAM72B,No
ENSG00000171943,653464,SRGAP2C,No
ENSG00000273213,440686,H3-2,No
ENSG00000263513,554282,FAM72C,No
ENSG00000271567,730262,PPIAL4E,No
ENSG00000266338,284565,NBPF15,No
ENSG00000279782,728945,PPIAL4F,No
ENSG00000196369,647135,SRGAP2B,No
ENSG00000215784,728833,FAM72D,No
ENSG00000162825,100288142,NBPF20,No
ENSG00000117262,653519,GPR89A,No
ENSG00000174827,5174,PDZK1,No
ENSG00000117281,11126,CD160,No
ENSG00000265491,27246,RNF115,No
ENSG00000186141,10623,POLR3C,No
ENSG00000186364,200035,NUDT17,No
ENSG00000131788,10401,PIAS3,No
ENSG00000198483,148741,ANKRD35,No
ENSG00000143127,8515,ITGA10,No
ENSG00000131779,8799,PEX11B,No
ENSG00000265241,9939,RBM8A,No
ENSG00000280778,,CH17-270A2.2,No
ENSG00000271601,128077,LIX1L,No
ENSG00000272031,284615,ANKRD34A,No
ENSG00000121851,84265,POLR3GL,No
ENSG00000265972,10628,TXNIP,No
ENSG00000168509,148738,HJV,No
ENSG00000271425,100132406,NBPF10,No
ENSG00000264343,388677,NOTCH2NLA,No
ENSG00000270339,105371242,PPIAL4H,No
ENSG00000268043,149013,NBPF12,No
ENSG00000131791,5565,PRKAB2,No
ENSG00000131781,2330,FMO5,No
ENSG00000131778,9557,CHD1L,No
ENSG00000116128,607,BCL9,No
ENSG00000162836,51205,ACP6,No
ENSG00000265107,2702,GJA5,No
ENSG00000121634,2703,GJA8,No
ENSG00000188092,51463,GPR89B,No
ENSG00000263956,200030,NBPF11,No
ENSG00000236334,644591,PPIAL4G,No
ENSG00000270629,25832,NBPF14,No
ENSG00000286019,100996763,NOTCH2NLB,No
ENSG00000177144,440672,NUDT4B,No
ENSG00000178104,9659,PDE4DIP,No
ENSG00000269713,400818,NBPF9,No
ENSG00000286219,100996717,NOTCH2NLC,No
ENSG00000286185,,CH17-159N18.5,No
ENSG00000271383,101060226,NBPF19,No
ENSG00000150337,2209,FCGR1A,No
ENSG00000203814,440689,H2BC18,No
ENSG00000183598,653604,H3C13,No
ENSG00000270882,8370,H4C14,No
ENSG00000203811,126961,H3C14,No
ENSG00000203852,333932,H3C15,No
ENSG00000270276,554313,H4C15,No
ENSG00000184678,8349,H2BC21,No
ENSG00000184260,8338,H2AC20,No
ENSG00000184270,317772,H2AC21,No
ENSG00000178096,51027,BOLA1,No
ENSG00000159164,9900,SV2A,No
ENSG00000143368,10262,SF3B4,No
ENSG00000014914,10903,MTMR11,No
ENSG00000264522,56957,OTUD7B,No
ENSG00000136631,11311,VPS45,No
ENSG00000023902,51177,PLEKHO1,No
ENSG00000143401,81611,ANP32E,No
ENSG00000118298,23632,CA14,No
ENSG00000117362,51107,APH1A,No
ENSG00000118292,79630,C1orf54,No
ENSG00000159208,148523,CIART,No
ENSG00000266472,54460,MRPS21,No
ENSG00000117360,9129,PRPF3,No
ENSG00000163125,23248,RPRD2,No
ENSG00000143374,80222,TARS2,No
ENSG00000143369,1893,ECM1,No
ENSG00000143382,54507,ADAMTSL4,No
ENSG00000143384,4170,MCL1,No
ENSG00000143420,2029,ENSA,No
ENSG00000143457,55204,GOLPH3L,No
ENSG00000143452,84072,HORMAD1,No
ENSG00000163131,1520,CTSS,No
ENSG00000143387,1513,CTSK,No
ENSG00000143437,405,ARNT,No
ENSG00000283324,100996521,CTXND2,No
ENSG00000143379,9869,SETDB1,No
ENSG00000143418,29956,CERS2,No
ENSG00000143412,8416,ANXA9,No
ENSG00000143409,55793,MINDY1,No
ENSG00000143363,58497,PRUNE1,No
ENSG00000163141,149428,BNIPL,No
ENSG00000143443,54964,C1orf56,No
ENSG00000197622,56882,CDC42SE1,No
ENSG00000213190,10962,MLLT11,No
ENSG00000143458,126626,GABPB2,No
ENSG00000143434,10500,SEMA6C,No
ENSG00000163154,79626,TNFAIP8L2,No
ENSG00000163156,79005,SCNM1,No
ENSG00000163155,388695,LYSMD1,No
ENSG00000163157,29765,TMOD4,No
ENSG00000163159,6944,VPS72,No
ENSG00000143398,8394,PIP5K1A,No
ENSG00000159352,5710,PSMD4,No
ENSG00000143373,57592,ZNF687,No
ENSG00000143393,5298,PI4KB,No
ENSG00000143390,5993,RFX5,No
ENSG00000143416,8991,SELENBP1,No
ENSG00000159377,5692,PSMB4,No
ENSG00000143442,23126,POGZ,No
ENSG00000143375,57530,CGN,No
ENSG00000143367,7286,TUFT1,No
ENSG00000143376,81609,SNX27,No
ENSG00000159409,11189,CELF3,No
ENSG00000178796,284485,RIIAD1,No
ENSG00000143436,65005,MRPL9,No
ENSG00000143450,51686,OAZ3,No
ENSG00000182134,11022,TDRKH,No
ENSG00000213171,339398,LINGO4,No
ENSG00000143365,6097,RORC,No
ENSG00000225556,100191040,C2CD4D,No
ENSG00000196407,284486,THEM5,No
ENSG00000159445,117145,THEM4,No
ENSG00000197747,6281,S100A10,No
ENSG00000163191,6282,S100A11,No
ENSG00000182898,126637,TCHHL1,No
ENSG00000159450,7062,TCHH,No
ENSG00000215853,126638,RPTN,No
ENSG00000197915,388697,HRNR,No
ENSG00000143631,2312,FLG,No
ENSG00000143520,388698,FLG2,No
ENSG00000143536,49860,CRNN,No
ENSG00000186207,254910,LCE5A,No
ENSG00000169509,54544,CRCT1,No
ENSG00000185966,353145,LCE3E,No
ENSG00000163202,84648,LCE3D,No
ENSG00000244057,353144,LCE3C,No
ENSG00000187238,353143,LCE3B,No
ENSG00000185962,353142,LCE3A,No
ENSG00000187223,353141,LCE2D,No
ENSG00000187180,353140,LCE2C,No
ENSG00000159455,26239,LCE2B,No
ENSG00000187173,353139,LCE2A,No
ENSG00000187170,199834,LCE4A,No
ENSG00000198854,100129271,C1orf68,No
ENSG00000203786,448834,KPRP,No
ENSG00000240386,353137,LCE1F,No
ENSG00000186226,353135,LCE1E,No
ENSG00000172155,353134,LCE1D,No
ENSG00000197084,353133,LCE1C,No
ENSG00000196734,353132,LCE1B,No
ENSG00000186844,353131,LCE1A,No
ENSG00000235942,448835,LCE6A,No
ENSG00000285946,122526777,RP1-13P20.6,No
ENSG00000163206,4184,SMCP,No
ENSG00000163207,3713,IVL,No
ENSG00000283227,110806278,SPRR5,No
ENSG00000184148,163778,SPRR4,No
ENSG00000169474,6698,SPRR1A,No
ENSG00000163209,6707,SPRR3,No
ENSG00000169469,6699,SPRR1B,No
ENSG00000163216,6703,SPRR2D,No
ENSG00000241794,6700,SPRR2A,No
ENSG00000196805,6701,SPRR2B,No
ENSG00000203785,6704,SPRR2E,No
ENSG00000244094,6705,SPRR2F,No
ENSG00000159516,6706,SPRR2G,No
ENSG00000203784,149018,LELP1,No
ENSG00000203783,574414,PRR9,No
ENSG00000203782,4014,LORICRIN,No
ENSG00000159527,114771,PGLYRP3,No
ENSG00000163218,57115,PGLYRP4,No
ENSG00000163220,6280,S100A9,No
ENSG00000163221,6283,S100A12,No
ENSG00000143546,6279,S100A8,No
ENSG00000184330,338324,S100A7A,No
ENSG00000143556,6278,S100A7,No
ENSG00000197956,6277,S100A6,No
ENSG00000196420,6276,S100A5,No
ENSG00000196154,6275,S100A4,No
ENSG00000188015,6274,S100A3,No
ENSG00000196754,6273,S100A2,No
ENSG00000188643,140576,S100A16,No
ENSG00000189334,57402,S100A14,No
ENSG00000189171,6284,S100A13,No
ENSG00000160678,6271,S100A1,No
ENSG00000160679,26097,CHTOP,No
ENSG00000143553,23557,SNAPIN,No
ENSG00000143621,3608,ILF2,No
ENSG00000169418,4881,NPR1,No
ENSG00000143624,65123,INTS3,No
ENSG00000143554,11000,SLC27A3,No
ENSG00000143614,57459,GATAD2B,No
ENSG00000198837,9909,DENND4B,No
ENSG00000160741,200186,CRTC2,No
ENSG00000143570,27173,SLC39A1,No
ENSG00000285779,,RP11-422P24.15,No
ENSG00000143578,148327,CREB3L4,No
ENSG00000143543,10899,JTB,No
ENSG00000285641,,RP11-422P24.14,No
ENSG00000143545,5872,RAB13,No
ENSG00000177954,6232,RPS27,No
ENSG00000143552,91181,NUP210L,No
ENSG00000143549,7170,TPM3,No
ENSG00000163263,388701,C1orf189,No
ENSG00000143612,25912,C1orf43,No
ENSG00000143569,9898,UBAP2L,No
ENSG00000143575,10456,HAX1,No
ENSG00000143595,89872,AQP10,No
ENSG00000143515,57198,ATP8B2,No
ENSG00000160712,3570,IL6R,No
ENSG00000169291,126669,SHE,No
ENSG00000163239,126668,TDRD10,No
ENSG00000160714,55585,UBE2Q1,No
ENSG00000160716,1141,CHRNB2,No
ENSG00000160710,103,ADAR,No
ENSG00000143603,3782,KCNN3,No
ENSG00000163344,10654,PMVK,No
ENSG00000163346,57326,PBXIP1,No
ENSG00000163348,90780,PYGO2,No
ENSG00000160691,6464,SHC1,No
ENSG00000173207,1163,CKS1B,No
ENSG00000160688,80308,FLAD1,No
ENSG00000163352,55891,LENEP,No
ENSG00000160685,51043,ZBTB7B,No
ENSG00000163354,127579,DCST2,No
ENSG00000163357,149095,DCST1,No
ENSG00000143537,8751,ADAM15,No
ENSG00000243364,1945,EFNA4,No
ENSG00000251246,,RP11-540D14.8,No
ENSG00000143590,1944,EFNA3,No
ENSG00000169242,1942,EFNA1,No
ENSG00000169241,55974,SLC50A1,No
ENSG00000179085,54344,DPM3,Yes
ENSG00000163463,200185,KRTCAP2,No
ENSG00000273088,,RP11-201K10.3,No
ENSG00000163462,80128,TRIM46,No
ENSG00000185499,4582,MUC1,No
ENSG00000169231,7059,THBS3,No
ENSG00000173171,4580,MTX1,No
ENSG00000177628,2629,GBA,Yes
ENSG00000160767,10712,FAM189B,No
ENSG00000116521,10067,SCAMP3,No
ENSG00000176444,1196,CLK2,No
ENSG00000143630,57657,HCN3,No
ENSG00000143627,5313,PKLR,No
ENSG00000160752,2224,FDPS,No
ENSG00000160753,23623,RUSC1,No
ENSG00000116539,55870,ASH1L,No
ENSG00000125459,55154,MSTO1,No
ENSG00000163374,55249,YY1AP1,No
ENSG00000132676,7818,DAP3,No
ENSG00000116580,54856,GON4L,No
ENSG00000132718,23208,SYT11,No
ENSG00000143622,6016,RIT1,No
ENSG00000132680,22889,KHDC4,No
ENSG00000173080,339403,RXFP4,No
ENSG00000116584,9181,ARHGEF2,No
ENSG00000163479,6746,SSR2,No
ENSG00000160803,56893,UBQLN4,No
ENSG00000116586,28956,LAMTOR2,No
ENSG00000132698,57111,RAB25,No
ENSG00000254726,92312,MEX3A,No
ENSG00000160789,4000,LMNA,No
ENSG00000196189,64218,SEMA4A,No
ENSG00000160785,9673,SLC25A44,No
ENSG00000260238,100527963,PMF1-BGLAP,No
ENSG00000160783,11243,PMF1,No
ENSG00000242252,632,BGLAP,No
ENSG00000160781,79957,PAQR6,No
ENSG00000198952,23381,SMG5,No
ENSG00000163472,84283,TMEM79,No
ENSG00000198715,112770,GLMP,No
ENSG00000189030,391104,VHLL,No
ENSG00000163468,7203,CCT3,No
ENSG00000163467,128229,TSACC,No
ENSG00000132677,57127,RHBG,No
ENSG00000116604,4209,MEF2D,No
ENSG00000183856,128239,IQGAP3,No
ENSG00000187862,164118,TTC24,No
ENSG00000163382,128240,NAXE,No
ENSG00000160818,54865,GPATCH4,No
ENSG00000132702,60484,HAPLN2,No
ENSG00000132692,63827,BCAN,No
ENSG00000132688,10763,NES,No
ENSG00000143320,1382,CRABP2,No
ENSG00000143319,81875,ISG20L2,No
ENSG00000143303,51093,RRNAD1,No
ENSG00000143314,79590,MRPL24,No
ENSG00000143321,3068,HDGF,No
ENSG00000143294,5546,PRCC,No
ENSG00000027869,9047,SH2D2A,No
ENSG00000198400,4914,NTRK1,No
ENSG00000027644,3645,INSRR,No
ENSG00000187800,375033,PEAR1,No
ENSG00000160838,149499,LRRC71,No
ENSG00000132694,9826,ARHGEF11,No
ENSG00000253831,440695,ETV3L,No
ENSG00000117036,2117,ETV3,No
ENSG00000143297,83416,FCRL5,No
ENSG00000163518,83417,FCRL4,No
ENSG00000160856,115352,FCRL3,No
ENSG00000132704,79368,FCRL2,No
ENSG00000163534,115350,FCRL1,No
ENSG00000073754,922,CD5L,No
ENSG00000183853,55243,KIRREL1,No
ENSG00000158473,912,CD1D,No
ENSG00000158477,909,CD1A,No
ENSG00000158481,911,CD1C,No
ENSG00000158485,910,CD1B,No
ENSG00000158488,913,CD1E,No
ENSG00000186306,128360,OR10T2,No
ENSG00000180708,391107,OR10K2,No
ENSG00000173285,391109,OR10K1,No
ENSG00000198965,343406,OR10R2,No
ENSG00000197532,391112,OR6Y1,No
